League,Match_Date,Matchweek,Team,Home_Away,Home_Team,Away_Team,Home_Score,Away_Score,Home_Formation,Away_Formation,season,Formation,npxG_Expected,SoT,xAG_Expected,SCA_SCA,GCA_SCA,PrgP_Passes,PrgC_Carries,Succ_Take_Ons,Tkl,Int,Blocks,team_Shots_MQS,team_DA_MQS,team_Poss_MQS,team_Def_MQS,team_MQS
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Paris Saint-Germain,Home,Paris Saint-Germain,Benfica,1,1,3-4-3,4-2-3-1,2022-2023,3-4-3,11.683599419448477,25.907111756168362,13.20754716981132,21.04499274310595,60.087082728592165,81.78519593613933,78.95500725689405,72.42380261248186,29.245283018867923,7.402031930333817,19.085631349782293,18.79535558780842,31.446540880503147,80.37010159651669,32.03918722786648,38.25702599287505
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Benfica,Away,Paris Saint-Germain,Benfica,1,1,3-4-3,4-2-3-1,2022-2023,4-2-3-1,11.683599419448477,3.483309143686502,19.3033381712627,25.036284470246734,60.087082728592165,47.09724238026125,22.35123367198839,29.172714078374458,98.11320754716981,91.00145137880988,44.412191582002905,7.583454281567489,34.808901790033865,34.72423802612482,65.67489114658926,41.06742314289484
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Milan,Home,Milan,Chelsea,0,2,4-2-3-1,3-4-3,2022-2023,4-2-3-1,11.683599419448477,12.69956458635704,19.3033381712627,12.772133526850507,28.88243831640058,17.48911465892598,28.156748911465897,13.062409288824384,73.22206095791002,30.478955007256893,1.6690856313497822,12.19158200290276,20.319303338171263,22.82293178519594,29.60812772133527,22.67449531600475
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Chelsea,Away,Milan,Chelsea,0,2,4-2-3-1,3-4-3,2022-2023,3-4-3,61.82873730043541,41.146589259796805,70.89985486211901,76.77793904208998,81.27721335268505,80.47895500725689,73.9477503628447,7.619738751814223,36.79245283018868,50.79825834542816,35.92162554426706,51.48766328011611,76.31833575229801,77.2133526850508,32.78301886792453,56.13537405990236
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Dinamo Zagreb,Home,Dinamo Zagreb,Red Bull Salzburg,1,1,3-1-4-2,4-1-2-1-2,2022-2023,3-1-4-2,35.776487663280115,41.146589259796805,37.953555878084174,74.31059506531204,60.087082728592165,72.93178519593614,83.81712626995646,39.477503628447025,66.98113207547169,87.30043541364296,35.92162554426706,38.46153846153846,57.45041122399613,78.3744557329463,57.42017416545718,57.791265338435146
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Red Bull Salzburg,Away,Dinamo Zagreb,Red Bull Salzburg,1,1,3-1-4-2,4-1-2-1-2,2022-2023,4-1-2-1-2,56.313497822931794,41.146589259796805,50.29027576197388,71.55297532656023,60.087082728592165,39.18722786647315,69.08563134978229,56.966618287373,86.13933236574745,30.478955007256893,73.43976777939042,48.730043541364296,60.64344460570876,54.13642960812772,61.75616835994194,57.69890486871619
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Dortmund,Home,Dortmund,Sevilla,1,1,4-2-3-1,3-4-3,2022-2023,4-2-3-1,11.683599419448477,41.146589259796805,19.3033381712627,21.04499274310595,60.087082728592165,64.36865021770683,49.709724238026126,7.619738751814223,29.245283018867923,69.23076923076923,73.43976777939042,26.41509433962264,33.47847121432027,57.03918722786648,44.88388969521045,40.62541232352553
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Sevilla,Away,Dortmund,Sevilla,1,1,4-2-3-1,3-4-3,2022-2023,3-4-3,30.696661828737298,25.907111756168362,44.55732946298984,28.519593613933235,60.087082728592165,44.70246734397678,49.709724238026126,48.76632801161103,59.50653120464441,41.07402031930334,35.92162554426706,28.30188679245283,44.388001935171744,47.20609579100145,46.31712626995646,42.677134186568146
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Shakhtar Donetsk,Home,Shakhtar Donetsk,Real Madrid,1,1,4-1-4-1,4-2-3-1,2022-2023,4-1-4-1,16.182873730043543,25.907111756168362,19.3033381712627,42.96081277213353,60.087082728592165,28.011611030478957,73.9477503628447,20.246734397677795,92.380261248185775,50.79825834542816,19.085631349782293,21.04499274310595,40.78374455732946,50.97968069666183,45.627721335268504,40.810133262963454
UEFA Champions League,2022-10-11,UEFA Champions League (Group stage),Real Madrid,Away,Shakhtar Donetsk,Real Madrid,1,1,4-1-4-1,4-2-3-1,2022-2023,4-2-3-1,46.00870827285922,68.86792452830188,50.29027576197388,76.77793904208998,60.087082728592165,95.64586357039188,83.81712626995646,13.062409288824384,92.380261248185775,75.39912917271407,64.51378809869375,57.43831640058055,62.38509917755201,89.73149492017417,61.33889695210449,66.07731890750759
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Atlético Madrid,Home,Atlético Madrid,Club Brugge,0,0,5-3-2,4-4-2,2022-2023,5-3-2,87.66328011611031,96.00870827285921,78.15674891146588,92.59796806966618,28.88243831640058,86.2844702467344,56.16835994194484,20.246734397677795,86.13933236574745,30.478955007256893,19.085631349782293,91.83599419448475,66.54571843251088,71.22641509433961,38.98766328011611,61.97387518142235
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Club Brugge,Away,Atlético Madrid,Club Brugge,0,0,5-3-2,4-4-2,2022-2023,4-4-2,20.174165457184326,12.69956458635704,24.74600870827286,10.740203193033382,28.88243831640058,25.326560232220608,28.156748911465897,1.1611030478955007,44.339622641509436,13.715529753265601,55.29753265602322,16.436865021770682,21.456216739235607,26.741654571843252,28.62844702467344,24.11267977305713
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Napoli,Home,Napoli,Ajax,4,2,4-3-3,4-3-3,2022-2023,4-3-3,89.69521044992743,54.862119013062404,75.76197387518143,51.30624092888244,93.03338171262699,44.70246734397678,78.95500725689405,39.477503628447025,29.245283018867923,21.407837445573293,35.92162554426706,72.27866473149491,73.36719883889695,61.828737300435414,31.513062409288825,55.851695474336985
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Ajax,Away,Napoli,Ajax,4,2,4-3-3,4-3-3,2022-2023,4-3-3,30.696661828737298,25.907111756168362,30.76923076923077,59.43396226415094,81.27721335268505,55.8055152394775,17.34397677793904,13.062409288824384,29.245283018867923,21.407837445573293,19.085631349782293,28.30188679245283,57.160135462022254,36.574746008708274,20.700290275761972,34.912257553766985
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Rangers,Home,Rangers,Liverpool,1,7,4-2-3-1,4-4-2,2022-2023,4-2-3-1,20.174165457184326,25.907111756168362,24.74600870827286,8.055152394775037,60.087082728592165,5.370101596516691,28.156748911465897,7.619738751814223,29.245283018867923,61.03047895500726,88.6066763425254,23.040638606676346,30.96274794388002,16.763425253991294,46.625544267053705,32.636231692835466
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Liverpool,Away,Rangers,Liverpool,1,7,4-2-3-1,4-4-2,2022-2023,4-4-2,84.1799709724238,96.00870827285921,89.91291727140784,90.27576197387518,99.7822931785196,36.79245283018868,69.08563134978229,64.73149492017417,7.184325108853411,21.407837445573293,64.51378809869375,90.09433962264151,93.32365747460086,52.939042089985485,39.45936139332366,65.8068346747592
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Sporting CP,Home,Sporting CP,Marseille,0,2,3-4-3,3-4-3,2022-2023,3-4-3,6.966618287373004,25.907111756168362,3.7735849056603774,3.7010159651669086,28.88243831640058,0.07256894049346879,2.7576197387518144,13.062409288824384,73.22206095791002,21.407837445573293,73.43976777939042,16.436865021770682,12.119013062409289,1.4150943396226416,45.283018867924525,23.0175484892466
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Marseille,Away,Sporting CP,Marseille,0,2,3-4-3,3-4-3,2022-2023,3-4-3,79.82583454281567,54.862119013062404,80.62409288824384,81.42235123367199,67.12626995645864,80.47895500725689,38.38896952104499,29.172714078374458,86.13933236574745,75.39912917271407,12.191582002902758,67.34397677793903,76.3909046927915,59.433962264150935,50.725689404934684,62.330122707481195
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Tottenham Hotspur,Home,Tottenham Hotspur,Eintracht Frankfurt,3,2,3-4-3,3-4-3,2022-2023,3-4-3,61.82873730043541,87.4455732946299,70.89985486211901,42.96081277213353,93.03338171262699,53.77358490566038,43.83164005805516,39.477503628447025,44.339622641509436,87.30043541364296,3.265602322206096,74.63715529753264,68.96468311562651,48.802612481857764,43.59579100145138,57.10515899195144
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Eintracht Frankfurt,Away,Tottenham Hotspur,Eintracht Frankfurt,3,2,3-4-3,3-4-3,2022-2023,3-4-3,56.313497822931794,79.10014513788099,66.54571843251088,38.243831640058055,67.12626995645864,19.81132075471698,56.16835994194484,3.4107402031930336,15.239477503628446,30.478955007256893,35.92162554426706,67.70682148040639,57.30527334300919,37.989840348330915,21.262699564586356,42.578176540440694
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Barcelona,Home,Barcelona,Internazionale,3,3,4-3-3,3-5-2,2022-2023,4-3-3,84.1799709724238,97.96806966618288,85.92162554426706,97.677793904209,93.03338171262699,91.65457184325109,98.04063860667634,48.76632801161103,21.988388969521043,91.00145137880988,79.75326560232222,91.07402031930334,92.21093372036768,94.84760522496371,60.37735849056604,80.9077714738092
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Internazionale,Away,Barcelona,Internazionale,3,3,4-3-3,3-5-2,2022-2023,3-5-2,79.82583454281567,92.3076923076923,89.91291727140784,34.034833091436866,93.03338171262699,22.85921625544267,13.13497822931785,29.172714078374458,44.339622641509436,30.478955007256893,91.8722786647315,86.06676342525398,72.32704402515724,17.99709724238026,48.96589259796807,56.452038527510226
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Viktoria Plzeň,Home,Viktoria Plzeň,Bayern Munich,2,4,4-2-3-1,4-2-3-1,2022-2023,4-2-3-1,51.088534107402026,79.10014513788099,55.442670537010166,51.30624092888244,81.27721335268505,19.81132075471698,9.724238026124818,1.1611030478955007,66.98113207547169,50.79825834542816,12.191582002902758,65.09433962264151,62.67537493952589,14.767779390420898,32.783018867924525,43.53476711967278
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Bayern Munich,Away,Viktoria Plzeň,Bayern Munich,2,4,4-2-3-1,4-2-3-1,2022-2023,4-2-3-1,95.50072568940493,92.3076923076923,95.93613933236574,68.94049346879537,97.31494920174165,90.4934687953556,94.26705370101597,20.246734397677795,51.37880986937591,50.79825834542816,64.51378809869375,93.90420899854863,87.39719400096759,92.380261248185775,46.7343976777939,74.69982847341338
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Bayer Leverkusen,Home,Bayer Leverkusen,Porto,0,3,4-2-3-1,4-4-2,2022-2023,4-2-3-1,68.94049346879537,41.146589259796805,75.76197387518143,83.67198838896952,28.88243831640058,86.2844702467344,86.5021770682148,83.09143686502178,66.98113207547169,21.407837445573293,44.412191582002905,55.04354136429609,62.77213352685051,86.39332365747461,53.97314949201741,62.46206623565114
UEFA Champions League,2022-10-12,UEFA Champions League (Group stage),Porto,Away,Bayer Leverkusen,Porto,0,3,4-2-3-1,4-4-2,2022-2023,4-4-2,6.966618287373004,12.69956458635704,8.055152394775037,8.055152394775037,93.03338171262699,1.4513788098693758,28.156748911465897,13.062409288824384,92.380261248185775,69.23076923076923,64.51378809869375,9.833091436865022,36.38122883405902,14.804063860667636,59.796806966618284,36.145929542155955
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Red Bull Salzburg,Home,Red Bull Salzburg,Chelsea,1,2,4-1-2-1-2,3-5-2,2022-2023,4-1-2-1-2,68.94049346879537,79.10014513788099,78.15674891146588,68.94049346879537,60.087082728592165,22.85921625544267,6.313497822931785,1.1611030478955007,98.11320754716981,50.79825834542816,44.412191582002905,74.02031930333817,69.06144170295114,14.586357039187227,48.62119013062409,52.62567621058187
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Chelsea,Away,Red Bull Salzburg,Chelsea,1,2,4-1-2-1-2,3-5-2,2022-2023,3-5-2,65.74746008708273,97.96806966618288,75.76197387518143,71.55297532656023,81.27721335268505,74.23802612481857,28.156748911465897,39.477503628447025,29.245283018867923,61.03047895500726,94.48476052249637,81.85776487663281,76.19738751814224,51.197387518142236,56.05950653120465,65.3582266789814
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Sevilla,Home,Sevilla,FC Copenhagen,3,0,4-3-3,4-3-3,2022-2023,4-3-3,46.00870827285922,98.54862119013063,30.76923076923077,74.31059506531204,86.13933236574745,76.12481857764877,22.35123367198839,64.73149492017417,51.37880986937591,41.07402031930334,64.51378809869375,72.27866473149493,63.73971940009675,49.238026124818575,55.424528301886795,59.63187755640586
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),FC Copenhagen,Away,Sevilla,FC Copenhagen,3,0,4-3-3,4-3-3,2022-2023,4-3-3,46.00870827285922,25.907111756168362,60.88534107402032,25.036284470246734,28.88243831640058,9.869375907111756,61.46589259796807,56.966618287373,36.79245283018868,69.23076923076923,7.329462989840348,35.957910014513786,38.26802128688921,35.66763425253991,42.57982583454282,38.943132339358755
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Benfica,Home,Benfica,Juventus,4,3,4-2-3-1,3-5-2,2022-2023,4-2-3-1,91.65457184325109,68.86792452830188,92.16255442670537,71.55297532656023,93.03338171262699,42.01741654571843,38.38896952104499,29.172714078374458,78.73730043541364,95.28301886792453,28.156748911465897,80.26124818577648,85.58297048863086,40.20319303338171,57.83744557329463,66.27523419976251
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Juventus,Away,Benfica,Juventus,4,3,4-2-3-1,3-5-2,2022-2023,3-5-2,97.38751814223512,54.862119013062404,92.16255442670537,55.22496371552975,81.27721335268505,49.34687953555878,56.16835994194484,48.76632801161103,15.239477503628446,30.478955007256893,85.05079825834542,76.12481857764877,76.2215771649734,52.757619738751814,44.88388969521045,60.54228790077847
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Celtic,Home,Celtic,Shakhtar Donetsk,1,1,4-4-2,4-1-4-1,2022-2023,4-4-2,61.82873730043541,68.86792452830188,30.76923076923077,68.94049346879537,35.99419448476052,93.9767779390421,76.56023222060958,48.76632801161103,94.55732946298984,50.79825834542816,19.085631349782293,65.34833091436865,45.23463957426222,85.26850507982584,53.301886792452834,59.10410344372609
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Shakhtar Donetsk,Away,Celtic,Shakhtar Donetsk,1,1,4-4-2,4-1-4-1,2022-2023,4-1-4-1,35.776487663280115,41.146589259796805,44.55732946298984,16.618287373004353,60.087082728592165,28.011611030478957,61.46589259796807,13.062409288824384,83.01886792452831,91.00145137880988,55.29753265602322,38.46153846153846,40.42089985486212,44.73875181422351,60.595065312046444,48.18577648766328
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Dinamo Zagreb,Home,Dinamo Zagreb,Milan,0,4,3-1-4-2,4-2-3-1,2022-2023,3-1-4-2,24.891146589259797,79.10014513788099,37.953555878084174,42.96081277213353,28.88243831640058,44.70246734397678,73.9477503628447,3.4107402031930336,66.98113207547169,41.07402031930334,96.5166908563135,51.99564586357039,36.59893565553943,59.32510885341074,51.99564586357039,49.12917271407837
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Milan,Away,Dinamo Zagreb,Milan,0,4,3-1-4-2,4-2-3-1,2022-2023,4-2-3-1,89.69521044992743,96.00870827285921,93.6865021770682,95.86357039187227,93.03338171262699,64.36865021770683,61.46589259796807,29.172714078374458,15.239477503628446,41.07402031930334,12.191582002902758,92.85195936139331,94.19448476052249,62.91727140783745,24.41944847605225,62.890882702203456
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),RB Leipzig,Home,RB Leipzig,Real Madrid,3,2,4-2-3-1,4-2-3-1,2022-2023,4-2-3-1,84.1799709724238,79.10014513788099,78.15674891146588,68.94049346879537,86.13933236574745,64.36865021770683,28.156748911465897,20.246734397677795,95.86357039187227,75.39912917271407,19.085631349782293,81.6400580551524,77.74552491533623,46.26269956458636,52.648766328011604,63.60337775432115
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Real Madrid,Away,RB Leipzig,Real Madrid,3,2,4-2-3-1,4-2-3-1,2022-2023,4-2-3-1,56.313497822931794,68.86792452830188,66.54571843251088,55.22496371552975,81.27721335268505,70.75471698113208,86.5021770682148,64.73149492017417,21.988388969521043,50.79825834542816,64.51378809869375,62.59071117561684,67.68263183357523,78.62844702467345,50.50798258345428,62.50164929410212
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Paris Saint-Germain,Home,Paris Saint-Germain,Maccabi Haifa,7,2,4-3-1-2,3-5-2,2022-2023,4-3-1-2,91.65457184325109,96.00870827285921,95.06531204644412,94.33962264150944,99.34687953555878,80.47895500725689,96.15384615384616,29.172714078374458,73.22206095791002,30.478955007256893,64.51378809869375,93.83164005805514,96.25060474117078,88.31640058055152,49.34687953555878,77.31231033117825
UEFA Champions League,2022-10-25,UEFA Champions League (Group stage),Maccabi Haifa,Away,Paris Saint-Germain,Maccabi Haifa,7,2,4-3-1-2,3-5-2,2022-2023,3-5-2,30.696661828737298,68.86792452830188,44.55732946298984,59.43396226415094,81.27721335268505,42.01741654571843,73.9477503628447,48.76632801161103,73.22206095791002,13.715529753265601,55.29753265602322,49.782293178519595,61.756168359941945,57.98258345428157,47.750362844702465,53.79997361129436
